frame,time_s,status,det_found,det_conf,det_cx,det_cy,det_area,det_x1,det_y1,det_x2,det_y2,trk_ok,trk_cx,trk_cy,trk_x1,trk_y1,trk_x2,trk_y2,iou,det_ms,sharpness,brightness
291,9.736,AGREE,1,0.9313,1097.99,839.61,120121.0,940.25,649.22,1255.72,1030.0,1,1130.0,855.0,937.0,668.0,1323.0,1042.0,0.7598,23.88,89.72,158.2
292,9.769,AGREE,1,0.9084,1120.4,851.59,140012.1,941.02,656.46,1299.78,1046.72,1,1134.0,870.0,937.0,679.0,1331.0,1061.0,0.8318,17.43,82.2,158.42
293,9.802,AGREE,1,0.9063,1110.52,861.13,131728.0,942.81,664.78,1278.24,1057.48,1,1139.0,882.0,938.0,687.0,1340.0,1077.0,0.7567,21.07,83.35,158.68
294,9.836,AGREE,1,0.902,1110.16,870.05,129492.5,945.06,673.97,1275.26,1066.13,1,1141.0,890.5,936.0,692.0,1346.0,1089.0,0.7322,17.39,82.45,159.07
295,9.869,AGREE,1,0.9088,1114.22,876.41,130906.8,947.17,680.49,1281.26,1072.32,1,1145.0,901.5,936.0,699.0,1354.0,1104.0,0.7108,17.37,81.02,159.45
296,9.903,AGREE,1,0.9004,1116.86,881.16,130234.4,949.43,686.69,1284.28,1075.63,1,1148.0,911.5,939.0,709.0,1357.0,1114.0,0.6945,23.43,72.69,160.98
297,9.936,AGREE,1,0.895,1117.96,884.26,128646.8,949.79,693.02,1286.13,1075.51,1,1149.0,916.5,936.0,710.0,1362.0,1123.0,0.6768,16.73,69.68,162.97
298,9.97,AGREE,1,0.8854,1118.1,886.09,128369.0,948.76,696.58,1287.45,1075.59,1,1149.5,920.0,932.0,709.0,1367.0,1131.0,0.6612,16.9,70.83,164.78
299,10.003,AGREE,1,0.8834,1117.87,887.3,127647.3,948.88,698.47,1286.86,1076.13,1,1150.5,924.0,929.0,709.0,1372.0,1139.0,0.6395,17.76,69.32,166.3
300,10.037,AGREE,1,0.8789,1119.02,887.68,126436.1,951.12,699.41,1286.91,1075.94,1,1151.5,927.0,930.0,712.0,1373.0,1142.0,0.6276,24.44,73.1,167.77
301,10.07,AGREE,1,0.8613,1119.24,888.83,124990.3,952.36,701.57,1286.11,1076.08,1,1154.5,930.0,933.0,715.0,1376.0,1145.0,0.6181,22.0,71.84,168.78
302,10.104,AGREE,1,0.8728,1120.98,889.42,124764.7,954.36,702.22,1287.59,1076.63,1,1155.5,932.0,934.0,717.0,1377.0,1147.0,0.6133,20.98,78.49,169.6
303,10.137,AGREE,1,0.8569,1122.21,889.72,124073.6,956.26,702.81,1288.16,1076.64,1,1157.5,933.0,936.0,718.0,1379.0,1148.0,0.6088,16.7,78.89,170.16
304,10.17,AGREE,1,0.8581,1122.99,889.86,123944.4,957.19,702.97,1288.78,1076.75,1,1157.5,933.0,936.0,718.0,1379.0,1148.0,0.6086,21.59,79.13,170.5
305,10.204,AGREE,1,0.8385,1123.54,889.91,123537.5,958.41,702.88,1288.67,1076.94,1,1158.5,932.0,937.0,717.0,1380.0,1147.0,0.6091,23.75,78.76,170.73
306,10.237,AGREE,1,0.8646,1123.09,888.66,125217.6,957.56,699.56,1288.63,1077.77,1,1158.5,930.0,937.0,715.0,1380.0,1145.0,0.614,23.75,75.79,170.81
307,10.271,AGREE,1,0.8659,1122.41,886.83,126716.3,955.94,696.54,1288.88,1077.13,1,1158.5,927.0,937.0,712.0,1380.0,1142.0,0.6214,23.69,68.4,170.75
308,10.304,AGREE,1,0.8281,1149.34,886.12,150208.8,954.86,693.03,1343.82,1079.21,1,1157.5,924.0,936.0,709.0,1379.0,1139.0,0.7321,23.69,65.0,170.64
309,10.338,AGREE,1,0.8822,1158.85,885.11,159650.5,953.1,691.12,1364.59,1079.1,1,1157.5,922.0,940.0,711.0,1375.0,1133.0,0.7899,25.2,62.33,170.5
310,10.371,AGREE,1,0.9053,1156.54,883.09,159756.6,952.45,687.4,1360.63,1078.78,1,1157.5,919.0,940.0,708.0,1375.0,1130.0,0.7884,24.99,63.36,170.47
311,10.405,AGREE,1,0.9074,1159.9,882.49,163061.2,953.07,685.4,1366.73,1079.59,1,1159.5,918.0,942.0,707.0,1377.0,1129.0,0.8006,23.32,61.43,170.4
312,10.438,AGREE,1,0.9091,1160.08,881.87,163102.8,953.68,684.31,1366.48,1079.43,1,1159.5,916.0,942.0,705.0,1377.0,1127.0,0.8046,19.79,64.26,170.2
313,10.472,AGREE,1,0.905,1162.43,881.5,163759.5,955.7,683.47,1369.17,1079.53,1,1160.5,915.0,943.0,704.0,1378.0,1126.0,0.8084,16.57,65.16,169.94
314,10.505,AGREE,1,0.9235,1161.45,880.82,163435.5,956.32,681.64,1366.59,1080.0,1,1161.5,913.0,944.0,702.0,1379.0,1124.0,0.808,17.32,72.92,169.73
315,10.538,AGREE,1,0.9197,1160.85,879.84,163541.7,956.59,679.69,1365.12,1080.0,1,1161.5,911.0,944.0,700.0,1379.0,1122.0,0.8091,21.62,72.34,169.51
316,10.572,AGREE,1,0.92,1163.22,878.97,165419.0,957.5,677.94,1368.93,1080.0,1,1162.5,909.0,945.0,698.0,1380.0,1120.0,0.8193,23.94,73.53,169.32
317,10.605,AGREE,1,0.9275,1164.17,878.52,165967.5,958.23,677.05,1370.11,1080.0,1,1162.5,908.0,945.0,697.0,1380.0,1119.0,0.8225,24.02,66.57,169.08
318,10.639,AGREE,1,0.9179,1164.08,878.45,165898.4,958.3,676.9,1369.86,1080.0,1,1162.5,908.0,945.0,697.0,1380.0,1119.0,0.8217,23.88,71.03,168.86
319,10.672,AGREE,1,0.9192,1164.31,878.22,166212.9,958.38,676.45,1370.25,1080.0,1,1163.5,906.0,946.0,695.0,1381.0,1117.0,0.8293,25.29,75.6,168.81
320,10.706,AGREE,1,0.9115,1164.19,878.05,166332.8,958.29,676.1,1370.1,1080.0,1,1163.5,905.0,946.0,694.0,1381.0,1116.0,0.8325,25.03,77.28,169.02
321,10.739,AGREE,1,0.9112,1163.66,877.41,166455.0,958.21,674.86,1369.1,1079.96,1,1162.5,904.0,945.0,693.0,1380.0,1115.0,0.8324,24.26,76.82,169.39
322,10.773,AGREE,1,0.9025,1163.31,875.31,166750.7,956.6,673.64,1370.02,1076.98,1,1159.5,904.0,942.0,693.0,1377.0,1115.0,0.8286,17.22,71.02,169.81
323,10.806,AGREE,1,0.9032,1163.02,875.26,167084.9,956.35,673.15,1369.69,1077.38,1,1159.5,903.0,942.0,692.0,1377.0,1114.0,0.8324,17.39,70.68,170.27
324,10.84,AGREE,1,0.9009,1162.62,875.17,167279.0,955.99,672.79,1369.25,1077.56,1,1158.5,902.0,941.0,691.0,1376.0,1113.0,0.836,19.38,69.53,170.77
325,10.873,AGREE,1,0.907,1161.84,875.11,167408.5,954.91,672.86,1368.77,1077.35,1,1158.5,901.0,941.0,690.0,1376.0,1112.0,0.8408,21.29,72.66,171.25
326,10.907,AGREE,1,0.9055,1161.46,874.76,167581.6,954.39,672.44,1368.53,1077.09,1,1157.5,900.0,940.0,689.0,1375.0,1111.0,0.844,23.94,73.81,171.74
327,10.94,AGREE,1,0.9052,1160.62,874.52,167327.4,953.49,672.55,1367.75,1076.48,1,1156.5,900.0,939.0,689.0,1374.0,1111.0,0.8431,23.89,77.61,172.12
328,10.973,AGREE,1,0.909,1159.32,874.45,167013.8,952.39,672.67,1366.25,1076.22,1,1155.5,900.0,938.0,689.0,1373.0,1111.0,0.842,16.76,76.8,172.4
329,11.007,AGREE,1,0.9109,1157.78,874.48,166758.7,951.0,672.87,1364.56,1076.09,1,1153.5,900.0,936.0,689.0,1371.0,1111.0,0.8415,23.17,75.72,172.59
330,11.04,AGREE,1,0.8906,1156.45,874.76,166478.8,949.88,673.28,1363.01,1076.24,1,1153.5,900.0,936.0,689.0,1371.0,1111.0,0.8417,16.92,75.88,172.65
331,11.074,AGREE,1,0.8906,1154.09,876.23,165141.6,949.51,674.42,1358.67,1078.03,1,1152.5,900.0,935.0,689.0,1370.0,1111.0,0.8398,21.63,76.31,172.8
332,11.107,AGREE,1,0.8915,1155.41,875.05,166587.0,948.72,673.55,1362.09,1076.55,1,1151.5,900.0,934.0,689.0,1369.0,1111.0,0.8433,21.51,76.41,172.87
333,11.141,AGREE,1,0.8958,1155.02,874.65,166505.6,948.36,673.22,1361.68,1076.08,1,1151.5,900.0,934.0,689.0,1369.0,1111.0,0.8416,17.31,73.37,172.9
334,11.174,AGREE,1,0.8946,1154.31,874.2,166278.9,947.76,672.94,1360.87,1075.45,1,1150.5,900.0,933.0,689.0,1368.0,1111.0,0.8393,23.06,72.62,172.91
335,11.208,AGREE,1,0.891,1153.65,874.32,166389.1,947.06,672.96,1360.24,1075.67,1,1149.5,900.0,932.0,689.0,1367.0,1111.0,0.84,18.12,76.72,172.87
336,11.241,AGREE,1,0.8901,1153.51,874.3,166114.8,947.36,672.85,1359.67,1075.74,1,1149.5,900.0,932.0,689.0,1367.0,1111.0,0.8382,16.44,75.49,172.85
337,11.275,AGREE,1,0.9014,1153.29,874.81,166045.2,947.31,673.28,1359.27,1076.34,1,1149.5,899.0,932.0,688.0,1367.0,1110.0,0.8436,21.26,72.67,172.8
338,11.308,AGREE,1,0.896,1153.18,874.74,166010.6,947.34,673.12,1359.03,1076.36,1,1149.5,900.0,932.0,689.0,1367.0,1111.0,0.8388,16.73,74.22,172.79
339,11.341,AGREE,1,0.8967,1152.66,875.03,166139.6,947.03,673.05,1358.29,1077.02,1,1149.5,901.0,932.0,690.0,1367.0,1112.0,0.8353,23.18,74.61,172.79
340,11.375,AGREE,1,0.8897,1153.1,874.71,166072.3,947.36,672.91,1358.84,1076.5,1,1149.5,900.0,932.0,689.0,1367.0,1111.0,0.8384,23.19,78.25,172.82
341,11.408,AGREE,1,0.8877,1153.11,874.04,165001.9,947.98,672.95,1358.24,1075.14,1,1149.5,900.0,932.0,689.0,1367.0,1111.0,0.8331,17.42,73.8,172.86
342,11.442,AGREE,1,0.8959,1153.81,874.14,165402.7,948.16,673.07,1359.45,1075.22,1,1150.5,899.0,933.0,688.0,1368.0,1110.0,0.8395,21.55,71.92,172.91
343,11.475,AGREE,1,0.8967,1153.92,874.49,165633.4,948.14,673.27,1359.7,1075.72,1,1150.5,900.0,933.0,689.0,1368.0,1111.0,0.8375,16.57,74.75,172.93
344,11.509,AGREE,1,0.8888,1154.9,874.8,165782.1,948.83,673.68,1360.98,1075.92,1,1151.5,900.0,934.0,689.0,1369.0,1111.0,0.8398,21.58,73.01,172.94
345,11.542,AGREE,1,0.8974,1155.73,874.56,165573.9,949.67,673.68,1361.79,1075.44,1,1152.5,900.0,935.0,689.0,1370.0,1111.0,0.8387,18.94,75.41,172.93
346,11.576,AGREE,1,0.9009,1155.91,874.5,165079.4,950.32,673.76,1361.5,1075.24,1,1152.5,900.0,935.0,689.0,1370.0,1111.0,0.8366,23.91,79.12,172.91
347,11.609,AGREE,1,0.8994,1156.69,874.56,165238.4,951.08,673.65,1362.3,1075.47,1,1153.5,900.0,936.0,689.0,1371.0,1111.0,0.837,24.58,76.57,172.9
348,11.643,AGREE,1,0.9123,1156.84,874.51,165218.5,951.32,673.53,1362.36,1075.49,1,1154.5,900.0,937.0,689.0,1372.0,1111.0,0.8364,24.35,76.98,172.89
349,11.676,AGREE,1,0.9159,1157.75,873.87,164769.7,952.38,673.29,1363.12,1074.45,1,1154.5,900.0,937.0,689.0,1372.0,1111.0,0.8332,23.04,76.72,172.89
350,11.709,AGREE,1,0.9129,1158.53,874.34,165156.0,953.02,673.43,1364.04,1075.25,1,1156.0,899.5,943.0,693.0,1369.0,1106.0,0.854,23.33,75.9,172.87
351,11.743,AGREE,1,0.9136,1157.38,875.09,164029.7,953.59,673.86,1361.16,1076.31,1,1155.5,899.0,938.0,688.0,1373.0,1110.0,0.8359,23.12,79.82,172.9
352,11.776,AGREE,1,0.9187,1159.54,873.9,165134.7,953.88,673.16,1365.2,1074.64,1,1156.5,899.0,939.0,688.0,1374.0,1110.0,0.8384,23.18,75.99,172.93
353,11.81,AGREE,1,0.9136,1159.5,874.67,164066.2,955.81,673.3,1363.19,1076.03,1,1157.0,898.5,944.0,692.0,1370.0,1105.0,0.8523,23.11,71.06,172.98
354,11.843,AGREE,1,0.9079,1161.39,872.38,164251.6,956.19,672.27,1366.6,1072.49,1,1157.0,897.5,944.0,691.0,1370.0,1104.0,0.8526,19.6,72.16,173.05
355,11.877,AGREE,1,0.9033,1161.79,872.5,164500.1,956.43,672.24,1367.14,1072.76,1,1157.5,897.0,940.0,686.0,1375.0,1108.0,0.8395,17.61,72.36,173.11
356,11.91,AGREE,1,0.9066,1159.99,874.06,164013.6,956.36,672.69,1363.62,1075.42,1,1158.5,898.0,941.0,687.0,1376.0,1109.0,0.8352,16.45,76.46,173.12
357,11.944,AGREE,1,0.9005,1160.22,874.25,164249.4,956.38,672.81,1364.06,1075.69,1,1159.0,897.5,946.0,691.0,1372.0,1104.0,0.8554,23.08,77.7,173.08
358,11.977,AGREE,1,0.9014,1160.26,873.85,163901.6,956.45,672.8,1364.06,1074.89,1,1158.0,896.5,945.0,690.0,1371.0,1103.0,0.8576,17.64,75.47,173.08
359,12.011,AGREE,1,0.9132,1160.08,873.53,163673.9,956.32,672.71,1363.84,1074.35,1,1158.0,896.5,945.0,690.0,1371.0,1103.0,0.856,17.28,73.81,173.06
360,12.044,AGREE,1,0.9084,1159.75,872.96,163403.1,956.24,672.23,1363.27,1073.68,1,1158.0,896.5,945.0,690.0,1371.0,1103.0,0.8526,23.18,73.73,172.98
361,12.077,AGREE,1,0.9072,1159.41,872.75,163679.9,955.57,672.01,1363.26,1073.5,1,1157.0,896.5,944.0,690.0,1370.0,1103.0,0.8531,16.84,72.17,172.95
362,12.111,AGREE,1,0.9101,1158.58,873.25,163635.9,954.85,672.45,1362.3,1074.05,1,1157.0,896.5,944.0,690.0,1370.0,1103.0,0.8547,17.58,71.06,172.89
363,12.144,AGREE,1,0.9056,1159.17,873.13,163400.1,955.55,672.52,1362.8,1073.75,1,1156.5,896.0,939.0,685.0,1374.0,1107.0,0.8392,19.15,73.87,172.78
364,12.178,AGREE,1,0.9065,1159.79,873.3,163541.3,956.11,672.57,1363.47,1074.03,1,1158.0,896.5,945.0,690.0,1371.0,1103.0,0.8547,17.22,74.65,172.59
365,12.211,AGREE,1,0.9047,1160.13,873.47,163835.8,956.13,672.69,1364.12,1074.25,1,1158.0,896.5,945.0,690.0,1371.0,1103.0,0.8567,21.59,74.7,172.26
366,12.245,AGREE,1,0.9004,1160.35,873.54,163621.1,956.44,672.94,1364.27,1074.14,1,1157.5,897.0,940.0,686.0,1375.0,1108.0,0.838,17.54,73.16,171.75
367,12.278,AGREE,1,0.9066,1160.27,873.58,163820.3,956.17,672.92,1364.38,1074.24,1,1158.5,896.0,941.0,685.0,1376.0,1107.0,0.8429,17.13,75.53,171.12
368,12.312,AGREE,1,0.913,1160.52,873.76,164158.5,956.13,672.97,1364.91,1074.55,1,1158.5,897.0,941.0,686.0,1376.0,1108.0,0.8408,14.47,79.35,170.43
369,12.345,AGREE,1,0.9129,1160.41,873.81,163956.3,956.29,673.01,1364.54,1074.61,1,1157.5,897.0,940.0,686.0,1375.0,1108.0,0.84,17.55,81.35,169.67
370,12.379,AGREE,1,0.9131,1160.51,873.86,163562.0,956.69,673.24,1364.33,1074.48,1,1158.5,897.0,941.0,686.0,1376.0,1108.0,0.8389,23.14,79.33,168.9
371,12.412,AGREE,1,0.9129,1160.79,874.16,163759.0,956.91,673.36,1364.68,1074.95,1,1159.0,897.5,946.0,691.0,1372.0,1104.0,0.8549,23.25,76.6,168.15
372,12.445,AGREE,1,0.913,1162.24,874.46,163803.8,958.41,673.56,1366.08,1075.36,1,1160.0,896.5,947.0,690.0,1373.0,1103.0,0.8602,23.09,76.27,167.61
373,12.479,AGREE,1,0.916,1162.87,874.56,164370.3,958.67,673.32,1367.07,1075.8,1,1161.0,896.5,948.0,690.0,1374.0,1103.0,0.8622,23.23,76.41,167.2
374,12.512,AGREE,1,0.9203,1162.7,874.81,164200.5,958.64,673.65,1366.77,1075.97,1,1161.5,898.0,944.0,687.0,1379.0,1109.0,0.8399,16.51,79.45,166.89
375,12.546,AGREE,1,0.9186,1162.71,874.88,164097.8,958.55,673.94,1366.87,1075.82,1,1162.0,898.5,949.0,692.0,1375.0,1105.0,0.8549,23.11,81.02,166.77
376,12.579,AGREE,1,0.9194,1163.06,875.53,164131.0,958.75,674.7,1367.37,1076.37,1,1161.0,898.5,948.0,692.0,1374.0,1105.0,0.8582,23.14,78.01,166.74
377,12.613,AGREE,1,0.9247,1163.12,874.89,163680.7,958.86,674.55,1367.38,1075.22,1,1161.0,898.5,948.0,692.0,1374.0,1105.0,0.8552,16.84,82.03,166.71
378,12.646,AGREE,1,0.912,1163.4,875.03,163578.2,958.98,674.97,1367.81,1075.09,1,1160.0,898.5,947.0,692.0,1373.0,1105.0,0.8563,16.95,83.29,166.69
379,12.68,AGREE,1,0.9058,1161.96,874.68,161690.6,959.37,675.15,1364.54,1074.21,1,1160.5,898.0,943.0,687.0,1378.0,1109.0,0.8329,21.64,82.05,166.78
380,12.713,AGREE,1,0.9017,1162.81,875.07,162281.7,959.42,675.6,1366.2,1074.54,1,1161.0,898.5,948.0,692.0,1374.0,1105.0,0.8522,23.1,80.23,166.9
381,12.747,AGREE,1,0.8905,1162.1,875.14,161678.4,959.7,675.44,1364.51,1074.83,1,1161.0,899.5,952.0,697.0,1370.0,1102.0,0.8592,24.71,77.93,167.08
382,12.78,AGREE,1,0.9099,1164.86,874.86,163917.0,960.14,674.69,1369.58,1075.03,1,1162.0,898.5,949.0,692.0,1375.0,1105.0,0.8569,25.34,79.47,167.32
383,12.813,AGREE,1,0.9232,1164.74,874.48,164078.5,960.38,673.76,1369.11,1075.2,1,1162.0,898.5,953.0,696.0,1371.0,1101.0,0.8689,25.05,79.7,167.46
384,12.847,AGREE,1,0.9172,1166.07,873.8,164427.0,961.22,673.14,1370.92,1074.47,1,1162.0,898.5,953.0,696.0,1371.0,1101.0,0.8679,23.09,79.71,167.48
385,12.88,AGREE,1,0.9373,1167.31,872.76,163496.9,962.67,673.02,1371.94,1072.51,1,1164.0,897.5,955.0,695.0,1373.0,1100.0,0.8666,16.71,78.9,167.55
386,12.914,AGREE,1,0.9398,1165.66,872.9,162736.9,962.19,672.95,1369.13,1072.86,1,1165.0,897.5,956.0,695.0,1374.0,1100.0,0.8626,21.54,75.57,167.57
387,12.947,AGREE,1,0.9425,1167.76,873.35,162524.3,964.44,673.51,1371.08,1073.19,1,1167.0,898.5,958.0,696.0,1376.0,1101.0,0.8596,21.53,74.65,167.4
388,12.981,AGREE,1,0.932,1170.26,874.14,163169.6,966.59,673.85,1373.92,1074.44,1,1168.0,899.5,955.0,693.0,1381.0,1106.0,0.8456,21.38,77.75,167.15
389,13.014,AGREE,1,0.9296,1171.98,874.65,163621.6,967.92,674.19,1376.04,1075.11,1,1170.0,898.5,961.0,696.0,1379.0,1101.0,0.8683,21.89,79.21,167.0
390,13.048,AGREE,1,0.9354,1173.78,875.58,163086.6,970.24,675.27,1377.32,1075.9,1,1171.0,899.5,962.0,697.0,1380.0,1102.0,0.8659,21.15,76.21,166.77
391,13.081,AGREE,1,0.9357,1175.27,876.08,163097.7,972.05,675.44,1378.49,1076.72,1,1172.0,900.5,963.0,698.0,1381.0,1103.0,0.8625,22.17,82.64,166.75
392,13.115,AGREE,1,0.9481,1174.07,877.26,162182.5,972.62,675.98,1375.52,1078.53,1,1172.0,901.5,963.0,699.0,1381.0,1104.0,0.8563,21.5,81.6,166.75
393,13.148,AGREE,1,0.9267,1171.74,876.85,160340.9,972.21,675.95,1371.26,1077.75,1,1173.0,901.5,964.0,699.0,1382.0,1104.0,0.8468,21.61,82.57,166.77
394,13.181,AGREE,1,0.9009,1170.94,875.83,159253.8,971.73,675.98,1370.16,1075.68,1,1172.0,899.5,963.0,697.0,1381.0,1102.0,0.8492,21.41,83.05,166.85
395,13.215,AGREE,1,0.8517,1152.46,874.63,143073.7,971.6,676.86,1333.32,1072.4,1,1171.0,898.5,958.0,692.0,1384.0,1105.0,0.7585,22.97,81.31,166.95
396,13.248,AGREE,1,0.8371,1146.11,873.0,138524.6,971.43,674.76,1320.8,1071.25,1,1170.0,896.5,957.0,690.0,1383.0,1103.0,0.7348,20.65,77.89,167.03
397,13.282,AGREE,1,0.8768,1149.96,872.48,143056.5,970.34,673.36,1329.58,1071.59,1,1170.0,895.5,957.0,689.0,1383.0,1102.0,0.757,17.3,74.78,167.21
398,13.315,AGREE,1,0.9037,1151.07,870.22,143834.9,970.75,670.81,1331.39,1069.64,1,1171.0,893.5,962.0,691.0,1380.0,1096.0,0.7734,21.43,76.85,167.29
399,13.349,AGREE,1,0.8823,1146.06,868.07,138363.8,972.59,668.66,1319.53,1067.48,1,1174.0,891.5,965.0,689.0,1383.0,1094.0,0.7446,21.46,75.75,167.41
400,13.382,AGREE,1,0.8932,1153.29,864.0,140711.8,976.64,664.85,1329.93,1063.15,1,1177.0,888.5,968.0,686.0,1386.0,1091.0,0.7538,19.26,75.49,167.37
401,13.416,AGREE,1,0.8884,1164.12,859.33,143131.1,984.24,660.4,1344.0,1058.25,1,1183.0,882.5,974.0,680.0,1392.0,1085.0,0.7717,17.53,77.33,167.28
402,13.449,AGREE,1,0.9262,1173.38,848.89,143629.7,993.43,649.34,1353.32,1048.43,1,1191.0,869.5,982.0,667.0,1400.0,1072.0,0.7815,23.06,76.38,167.08
403,13.483,AGREE,1,0.9264,1171.55,825.78,127465.4,1009.37,629.3,1333.73,1022.27,1,1204.0,848.5,991.0,642.0,1417.0,1055.0,0.685,21.58,75.21,166.71
404,13.516,AGREE,1,0.9192,1195.91,809.13,136553.3,1023.18,611.48,1368.64,1006.77,1,1220.0,825.5,1011.0,623.0,1429.0,1028.0,0.7651,17.08,72.44,166.32
405,13.55,AGREE,1,0.9303,1206.73,782.91,130680.3,1037.74,589.58,1375.71,976.24,1,1236.0,801.5,1027.0,599.0,1445.0,1004.0,0.7392,21.19,72.33,165.94
406,13.583,AGREE,1,0.9258,1219.61,759.15,127668.8,1052.82,567.78,1386.39,950.52,1,1248.0,778.5,1035.0,572.0,1461.0,985.0,0.7119,21.22,76.92,165.65
407,13.616,AGREE,1,0.9267,1233.87,734.94,122923.2,1069.39,548.11,1398.36,921.78,1,1261.0,755.5,1052.0,553.0,1470.0,958.0,0.7099,21.12,73.37,165.55
408,13.65,AGREE,1,0.9195,1244.61,717.18,118621.5,1085.09,531.27,1404.12,903.09,1,1277.0,734.5,1064.0,528.0,1490.0,941.0,0.6742,17.26,72.7,165.51
409,13.683,AGREE,1,0.9506,1255.2,696.13,111080.2,1100.82,516.25,1409.58,876.01,1,1292.0,715.5,1083.0,513.0,1501.0,918.0,0.6562,16.59,73.2,165.58
410,13.717,AGREE,1,0.9368,1269.79,681.44,109313.1,1117.26,502.28,1422.33,860.6,1,1296.0,700.5,1083.0,494.0,1509.0,907.0,0.6213,22.99,75.84,165.66
411,13.75,AGREE,1,0.9404,1281.26,667.93,105795.9,1130.59,492.38,1431.93,843.47,1,1305.5,691.0,1088.0,480.0,1523.0,902.0,0.5763,23.08,75.71,165.83
412,13.784,AGREE,1,0.9329,1292.18,654.99,99520.7,1146.88,483.77,1437.48,826.22,1,1334.0,661.5,1108.0,442.0,1560.0,881.0,0.5015,23.14,76.4,166.12
413,13.817,AGREE,1,0.94,1301.4,647.97,97949.5,1156.74,478.69,1446.07,817.24,1,1343.5,646.0,1122.0,431.0,1565.0,861.0,0.5142,23.12,78.06,166.41
414,13.851,AGREE,1,0.9392,1312.67,640.34,94099.2,1170.47,474.91,1454.87,805.78,1,1358.0,636.5,1145.0,430.0,1571.0,843.0,0.5348,23.11,80.45,166.68
415,13.884,AGREE,1,0.9313,1321.55,635.14,92500.7,1179.62,472.21,1463.48,798.07,1,1368.0,628.5,1163.0,430.0,1573.0,827.0,0.5683,23.05,83.59,167.04
416,13.918,AGREE,1,0.9171,1328.76,630.67,90083.6,1188.06,470.61,1469.46,790.73,1,1374.0,625.0,1173.0,430.0,1575.0,820.0,0.5746,23.46,80.36,167.36
417,13.951,AGREE,1,0.9146,1334.75,625.35,88128.3,1195.36,467.3,1474.15,783.4,1,1379.0,618.0,1178.0,423.0,1580.0,813.0,0.5621,20.05,76.37,167.68
418,13.984,AGREE,1,0.9274,1341.18,622.56,87445.5,1200.42,467.26,1481.95,777.87,1,1385.0,614.0,1188.0,423.0,1582.0,805.0,0.581,16.21,73.79,167.92
419,14.018,AGREE,1,0.9177,1345.94,622.65,86933.4,1206.15,467.17,1485.73,778.12,1,1390.0,613.0,1193.0,422.0,1587.0,804.0,0.5776,17.42,80.36,168.15
420,14.051,AGREE,1,0.9227,1348.85,621.0,85778.0,1209.77,466.81,1487.94,775.18,1,1393.0,612.0,1200.0,425.0,1586.0,799.0,0.5942,17.58,80.15,168.35
421,14.085,AGREE,1,0.9226,1351.15,621.42,84345.6,1213.76,467.94,1488.54,774.9,1,1394.0,613.0,1201.0,426.0,1587.0,800.0,0.5843,18.88,80.14,168.49
422,14.118,AGREE,1,0.9246,1353.27,622.68,82336.2,1218.05,470.45,1488.49,774.9,1,1396.0,614.0,1203.0,427.0,1589.0,801.0,0.5703,21.59,80.94,168.6
423,14.152,AGREE,1,0.9294,1353.78,622.57,81408.6,1219.35,471.17,1488.21,773.97,1,1395.0,614.0,1202.0,427.0,1588.0,801.0,0.5639,20.97,78.88,168.65
424,14.185,AGREE,1,0.9238,1353.23,622.72,81056.8,1219.37,471.34,1487.1,774.09,1,1395.0,614.0,1202.0,427.0,1588.0,801.0,0.5615,17.8,78.86,168.64
425,14.219,AGREE,1,0.9228,1352.18,622.73,80431.3,1219.1,471.64,1485.27,773.82,1,1394.0,615.0,1201.0,428.0,1587.0,802.0,0.5571,23.07,79.7,168.64
426,14.252,AGREE,1,0.9188,1349.7,624.04,81148.1,1216.61,471.61,1482.79,776.47,1,1391.0,616.0,1198.0,429.0,1584.0,803.0,0.5621,23.18,79.56,168.64
427,14.286,AGREE,1,0.9211,1348.7,624.03,80462.6,1216.1,472.34,1481.31,775.73,1,1390.0,616.0,1197.0,429.0,1583.0,803.0,0.5574,23.12,79.55,168.63
428,14.319,AGREE,1,0.9212,1347.33,624.03,80556.2,1214.55,472.37,1480.12,775.7,1,1389.0,617.0,1196.0,430.0,1582.0,804.0,0.558,17.53,81.79,168.62
429,14.352,AGREE,1,0.9209,1346.76,623.95,80486.6,1214.32,472.03,1479.2,775.88,1,1389.0,616.0,1196.0,429.0,1582.0,803.0,0.5575,17.6,80.9,168.52
430,14.386,AGREE,1,0.9231,1346.39,623.73,80509.8,1213.74,472.0,1479.05,775.45,1,1389.0,614.5,1200.0,431.0,1578.0,798.0,0.5804,17.47,76.39,168.45
431,14.419,AGREE,1,0.9218,1346.43,623.71,80294.1,1214.09,472.02,1478.76,775.4,1,1388.0,614.0,1195.0,427.0,1581.0,801.0,0.5562,21.13,81.98,168.37
432,14.453,AGREE,1,0.9226,1345.54,624.91,79412.4,1214.97,472.86,1476.11,776.95,1,1388.0,612.5,1199.0,429.0,1577.0,796.0,0.5724,21.08,78.79,168.29
433,14.486,AGREE,1,0.9268,1345.27,624.87,79416.9,1214.75,472.76,1475.79,776.99,1,1387.0,611.5,1198.0,428.0,1576.0,795.0,0.5725,23.35,83.31,168.18
434,14.52,AGREE,1,0.9261,1344.92,624.39,79055.3,1214.48,472.88,1475.36,775.91,1,1386.0,611.5,1197.0,428.0,1575.0,795.0,0.5699,21.19,85.5,168.09
