frame,time_s,status,det_found,det_conf,det_cx,det_cy,det_area,det_x1,det_y1,det_x2,det_y2,trk_ok,trk_cx,trk_cy,trk_x1,trk_y1,trk_x2,trk_y2,iou,det_ms,sharpness,brightness
296,9.864,AGREE,1,0.9468,1510.58,750.26,178616.2,1287.12,550.43,1734.05,950.09,1,1550.5,775.0,1403.0,632.0,1698.0,918.0,0.4724,17.5,83.39,73.88
297,9.897,AGREE,1,0.9509,1512.52,751.14,179948.6,1287.53,551.19,1737.51,951.09,1,1553.5,777.0,1403.0,631.0,1704.0,923.0,0.4884,23.48,83.91,74.32
298,9.93,AGREE,1,0.9514,1512.23,751.66,179249.9,1287.8,551.99,1736.66,951.33,1,1552.5,776.5,1408.0,636.0,1697.0,917.0,0.453,21.6,83.87,74.97
299,9.964,AGREE,1,0.9574,1512.72,753.0,179351.8,1288.47,553.06,1736.96,952.95,1,1554.5,777.5,1410.0,637.0,1699.0,918.0,0.4528,23.59,82.47,75.53
300,9.997,AGREE,1,0.9541,1513.93,754.44,179805.9,1289.29,554.34,1738.57,954.54,1,1554.5,777.5,1413.0,640.0,1696.0,915.0,0.4328,23.81,80.94,75.83
301,10.03,AGREE,1,0.9514,1513.74,754.66,180346.2,1288.87,554.16,1738.61,955.16,1,1555.5,778.5,1414.0,641.0,1697.0,916.0,0.4315,24.17,80.52,76.05
302,10.064,AGREE,1,0.9517,1511.03,754.59,179517.8,1287.06,554.21,1735.01,954.97,1,1553.5,778.5,1412.0,641.0,1695.0,916.0,0.4335,23.49,81.08,75.95
303,10.097,AGREE,1,0.9507,1508.09,753.36,177583.9,1285.74,553.7,1730.45,953.03,1,1551.5,777.5,1410.0,640.0,1693.0,915.0,0.4382,19.47,80.82,75.8
304,10.13,AGREE,1,0.9533,1508.38,752.21,177744.1,1285.76,552.6,1731.0,951.82,1,1550.5,775.5,1409.0,638.0,1692.0,913.0,0.4378,18.05,79.63,75.72
305,10.164,AGREE,1,0.9511,1507.85,751.86,177920.5,1285.37,551.93,1730.33,951.8,1,1550.0,775.0,1411.0,640.0,1689.0,910.0,0.4219,21.26,76.88,75.56
306,10.197,AGREE,1,0.9501,1507.38,752.08,177385.3,1285.11,552.57,1729.65,951.6,1,1550.0,775.0,1411.0,640.0,1689.0,910.0,0.4231,24.58,81.42,75.4
307,10.23,AGREE,1,0.9532,1507.04,752.13,176832.2,1285.29,552.77,1728.8,951.48,1,1549.0,774.0,1410.0,639.0,1688.0,909.0,0.4245,17.43,81.07,75.3
308,10.264,AGREE,1,0.9528,1507.6,752.19,176452.5,1285.91,553.21,1729.3,951.17,1,1549.0,775.0,1410.0,640.0,1688.0,910.0,0.4254,17.07,82.87,75.26
309,10.297,AGREE,1,0.9552,1508.35,751.43,176163.1,1286.79,552.66,1729.91,950.21,1,1549.0,775.0,1410.0,640.0,1688.0,910.0,0.4261,22.1,82.55,75.29
310,10.33,AGREE,1,0.9537,1508.04,749.94,176635.8,1286.12,550.96,1729.96,948.93,1,1550.0,774.0,1411.0,639.0,1689.0,909.0,0.4249,24.57,80.45,75.4
311,10.364,AGREE,1,0.9512,1508.44,748.69,176544.1,1286.98,549.4,1729.89,947.99,1,1549.5,772.5,1408.0,635.0,1691.0,910.0,0.4408,19.33,75.72,75.42
312,10.397,AGREE,1,0.9503,1508.92,746.95,176691.2,1287.09,547.82,1730.76,946.08,1,1550.5,770.5,1409.0,633.0,1692.0,908.0,0.4405,23.67,76.55,75.49
313,10.43,AGREE,1,0.9537,1509.57,746.48,176875.1,1287.95,546.96,1731.2,946.0,1,1550.5,769.5,1406.0,629.0,1695.0,910.0,0.4591,23.94,75.06,75.4
314,10.464,AGREE,1,0.9542,1509.46,745.84,176114.0,1288.3,546.76,1730.63,944.92,1,1552.5,768.5,1411.0,631.0,1694.0,906.0,0.4419,23.75,76.48,75.05
315,10.497,AGREE,1,0.9549,1510.04,744.7,176222.4,1288.85,545.53,1731.23,943.88,1,1552.5,767.5,1411.0,630.0,1694.0,905.0,0.4416,19.65,77.7,74.69
316,10.53,AGREE,1,0.9412,1510.07,744.33,175995.4,1289.03,545.28,1731.11,943.38,1,1553.5,766.5,1412.0,629.0,1695.0,904.0,0.4422,20.8,77.24,74.54
317,10.564,AGREE,1,0.9439,1511.13,743.47,176446.5,1290.04,543.96,1732.23,942.99,1,1554.5,766.5,1413.0,629.0,1696.0,904.0,0.4411,22.0,80.52,74.19
318,10.597,AGREE,1,0.9435,1511.62,744.05,177675.8,1290.19,543.46,1733.06,944.65,1,1554.0,766.0,1415.0,631.0,1693.0,901.0,0.4225,22.35,81.54,73.87
319,10.63,AGREE,1,0.9507,1512.86,744.62,180263.0,1287.62,544.54,1738.1,944.69,1,1555.0,767.0,1416.0,632.0,1694.0,902.0,0.4164,24.35,81.79,73.57
320,10.664,AGREE,1,0.9405,1510.56,745.87,179181.4,1287.04,545.47,1734.08,946.28,1,1554.0,768.0,1415.0,633.0,1693.0,903.0,0.4189,19.64,80.31,73.27
321,10.697,AGREE,1,0.9249,1506.62,746.84,176632.2,1286.07,546.62,1727.17,947.05,1,1553.0,768.5,1417.0,636.0,1689.0,901.0,0.4081,21.41,78.99,72.95
322,10.73,AGREE,1,0.8962,1498.32,748.16,170155.4,1285.1,548.65,1711.53,947.67,1,1552.5,769.5,1419.0,640.0,1686.0,899.0,0.4064,23.06,79.09,72.75
323,10.764,AGREE,1,0.8994,1501.33,747.44,172707.6,1286.43,546.53,1716.24,948.36,1,1553.0,770.5,1417.0,638.0,1689.0,903.0,0.4174,21.68,79.6,72.73
324,10.797,AGREE,1,0.8932,1488.71,745.44,162309.2,1287.26,544.01,1690.16,946.86,1,1552.0,769.0,1413.0,634.0,1691.0,904.0,0.4604,23.01,78.5,72.83
325,10.83,AGREE,1,0.9057,1491.41,744.35,165180.5,1285.33,543.96,1697.48,944.74,1,1549.5,767.5,1408.0,630.0,1691.0,905.0,0.4712,18.75,80.41,72.86
326,10.864,AGREE,1,0.8963,1468.55,743.22,147878.8,1284.02,542.88,1653.08,943.57,1,1544.5,765.5,1403.0,628.0,1686.0,903.0,0.4382,21.94,74.86,72.89
327,10.897,AGREE,1,0.923,1481.9,739.81,168960.1,1271.15,539.39,1692.65,940.24,1,1528.5,765.0,1381.0,622.0,1676.0,908.0,0.4993,18.26,72.69,72.82
328,10.93,AGREE,1,0.9068,1458.8,733.5,161694.2,1256.57,533.61,1661.04,933.38,1,1510.5,762.0,1363.0,619.0,1658.0,905.0,0.5218,23.46,78.45,72.7
329,10.964,AGREE,1,0.9024,1445.42,727.09,164513.0,1237.14,529.62,1653.69,924.56,1,1487.5,756.0,1340.0,613.0,1635.0,899.0,0.5128,21.33,78.73,72.5
330,10.997,AGREE,1,0.9224,1400.48,718.78,144922.2,1216.43,521.93,1584.54,915.63,1,1463.5,748.0,1310.0,599.0,1617.0,897.0,0.5292,21.24,80.91,72.19
331,11.03,AGREE,1,0.9144,1390.81,710.81,155422.9,1191.71,515.66,1589.91,905.97,1,1426.5,745.0,1273.0,596.0,1580.0,894.0,0.5886,24.53,74.46,71.93
332,11.063,AGREE,1,0.9094,1344.06,701.44,140429.1,1163.23,507.3,1524.9,895.57,1,1399.5,732.0,1249.0,586.0,1550.0,878.0,0.5452,24.52,74.84,71.75
333,11.097,AGREE,1,0.9228,1315.0,693.87,140592.8,1132.17,501.63,1497.84,886.1,1,1359.5,723.0,1212.0,580.0,1507.0,866.0,0.5708,25.23,75.17,71.55
334,11.13,AGREE,1,0.9202,1286.37,684.72,139754.5,1102.49,494.71,1470.24,874.73,1,1331.5,704.0,1181.0,558.0,1482.0,850.0,0.5899,24.58,73.76,71.37
335,11.163,AGREE,1,0.9012,1247.11,680.7,131797.2,1074.74,489.56,1419.49,871.85,1,1297.5,696.0,1147.0,550.0,1448.0,842.0,0.5678,23.61,72.23,71.21
336,11.197,AGREE,1,0.9294,1208.5,676.94,125511.8,1044.03,486.17,1372.98,867.72,1,1267.5,683.0,1114.0,534.0,1421.0,832.0,0.5519,17.92,72.34,71.12
337,11.23,AGREE,1,0.9387,1178.77,671.45,124469.3,1014.65,481.86,1342.89,861.05,1,1232.5,680.0,1076.0,528.0,1389.0,832.0,0.5859,18.58,75.44,71.07
338,11.263,AGREE,1,0.9307,1152.86,668.04,123934.4,989.67,478.18,1316.05,857.91,1,1207.5,676.0,1051.0,524.0,1364.0,828.0,0.5817,23.55,75.84,70.93
339,11.297,AGREE,1,0.9357,1127.42,663.54,124456.3,963.45,473.78,1291.38,853.31,1,1182.5,671.0,1026.0,519.0,1339.0,823.0,0.5807,23.19,74.71,70.81
340,11.33,AGREE,1,0.9305,1115.09,659.78,128326.4,946.18,469.85,1284.0,849.71,1,1161.5,667.0,1008.0,518.0,1315.0,816.0,0.5979,23.56,76.98,70.74
341,11.363,AGREE,1,0.9227,1110.56,657.12,138932.0,928.11,466.75,1293.02,847.48,1,1143.5,664.0,987.0,512.0,1300.0,816.0,0.6595,17.53,78.15,70.74
342,11.397,AGREE,1,0.9414,1081.67,652.98,128281.4,912.27,463.66,1251.08,842.29,1,1127.5,660.0,971.0,508.0,1284.0,812.0,0.6157,18.23,79.79,70.7
343,11.43,AGREE,1,0.9155,1067.55,651.62,125509.5,901.71,462.42,1233.4,840.81,1,1112.5,657.0,962.0,511.0,1263.0,803.0,0.5907,17.2,79.53,70.62
344,11.463,AGREE,1,0.9128,1066.43,650.34,132531.1,890.9,461.58,1241.96,839.1,1,1106.5,652.0,959.0,509.0,1254.0,795.0,0.5952,17.72,78.58,70.53
345,11.497,AGREE,1,0.9188,1068.58,649.93,139245.3,884.38,460.94,1252.77,838.92,1,1101.5,650.0,954.0,507.0,1249.0,793.0,0.6059,19.38,79.3,70.53
346,11.53,AGREE,1,0.9054,1062.05,649.38,138824.9,878.32,460.47,1245.77,838.28,1,1096.5,649.5,952.0,509.0,1241.0,790.0,0.585,16.66,77.66,70.58
347,11.563,AGREE,1,0.898,1047.49,647.6,128486.4,876.74,459.47,1218.24,835.72,1,1093.0,647.0,954.0,512.0,1232.0,782.0,0.5397,22.63,81.32,70.4
348,11.597,AGREE,1,0.9058,1055.5,646.95,134767.3,875.93,459.33,1235.07,834.58,1,1095.0,646.0,956.0,511.0,1234.0,781.0,0.557,17.67,78.21,70.45
349,11.63,AGREE,1,0.9097,1035.71,649.49,120236.3,875.17,462.25,1196.24,836.74,1,1095.0,646.0,956.0,511.0,1234.0,781.0,0.4973,22.46,76.08,70.54
350,11.663,AGREE,1,0.9207,1034.7,650.99,119702.0,874.59,464.08,1194.81,837.9,1,1095.5,648.5,954.0,511.0,1237.0,786.0,0.5043,24.54,78.8,70.64
351,11.697,AGREE,1,0.921,1034.62,652.86,118688.7,875.5,466.38,1193.73,839.34,1,1094.5,652.5,950.0,512.0,1239.0,793.0,0.5212,27.64,75.55,70.78
352,11.73,AGREE,1,0.9174,1031.93,654.34,116047.6,875.53,468.84,1188.32,839.85,1,1092.5,654.0,945.0,511.0,1240.0,797.0,0.5319,24.53,79.26,70.95
353,11.763,AGREE,1,0.9145,1032.64,654.84,115878.8,875.8,470.12,1189.47,839.55,1,1092.5,655.0,945.0,512.0,1240.0,798.0,0.5365,25.14,86.14,71.09
354,11.797,AGREE,1,0.9127,1033.68,653.91,115764.1,877.0,469.19,1190.35,838.63,1,1090.5,656.0,940.0,510.0,1241.0,802.0,0.5599,25.21,80.62,71.24
355,11.83,AGREE,1,0.9122,1036.6,652.56,116059.4,878.87,468.61,1194.33,836.51,1,1089.5,655.0,939.0,509.0,1240.0,801.0,0.5762,18.3,80.09,71.4
356,11.863,AGREE,1,0.9098,1033.79,652.18,114827.0,878.04,467.87,1189.53,836.49,1,1088.5,654.0,938.0,508.0,1239.0,800.0,0.5682,26.17,82.91,71.44
357,11.897,AGREE,1,0.9188,1033.98,651.63,115231.9,877.45,467.59,1190.51,835.67,1,1089.5,655.0,939.0,509.0,1240.0,801.0,0.5663,23.61,81.68,71.47
358,11.93,AGREE,1,0.9252,1032.45,650.45,114619.3,875.88,467.42,1189.01,833.47,1,1086.5,655.0,936.0,509.0,1237.0,801.0,0.5744,23.9,85.28,71.49
359,11.963,AGREE,1,0.9252,1033.06,650.95,116065.9,875.59,466.69,1190.54,835.22,1,1086.5,655.0,939.0,512.0,1234.0,798.0,0.5599,17.28,86.04,71.51
360,11.997,AGREE,1,0.9187,1033.33,650.95,116160.0,875.85,466.55,1190.81,835.36,1,1089.5,656.5,945.0,516.0,1234.0,797.0,0.5384,19.75,84.45,71.45
361,12.03,AGREE,1,0.919,1054.95,650.33,130526.4,877.36,466.58,1232.53,834.09,1,1092.5,657.5,948.0,517.0,1237.0,798.0,0.6067,23.22,84.88,71.5
362,12.063,AGREE,1,0.9157,1047.52,650.81,123588.4,878.79,467.69,1216.25,833.93,1,1091.5,656.5,950.0,519.0,1233.0,794.0,0.5712,23.53,83.41,71.47
363,12.097,AGREE,1,0.9118,1053.55,652.24,127318.5,879.77,469.07,1227.32,835.4,1,1094.0,657.0,955.0,522.0,1233.0,792.0,0.5706,22.93,84.19,71.46
364,12.13,AGREE,1,0.9182,1060.33,652.39,132004.4,880.15,469.23,1240.51,835.54,1,1095.0,656.5,959.0,524.0,1231.0,789.0,0.546,22.9,84.45,71.43
365,12.163,AGREE,1,0.9317,1067.28,652.88,137236.2,880.64,469.06,1253.92,836.71,1,1096.5,655.5,963.0,526.0,1230.0,785.0,0.5039,18.52,88.4,71.36
366,12.196,AGREE,1,0.9393,1067.47,652.62,136357.4,881.85,468.97,1253.09,836.27,1,1098.0,654.0,967.0,527.0,1229.0,781.0,0.488,21.11,87.39,71.35
367,12.23,AGREE,1,0.9374,1069.29,651.95,137423.9,881.8,468.7,1256.78,835.19,1,1100.5,653.5,972.0,529.0,1229.0,778.0,0.4657,21.8,83.75,71.49
368,12.263,AGREE,1,0.9477,1074.96,651.6,140005.0,883.6,468.7,1266.32,834.51,1,1103.0,652.0,977.0,530.0,1229.0,774.0,0.4392,20.19,81.16,71.63
369,12.296,AGREE,1,0.9519,1078.74,651.94,141246.3,887.31,467.48,1270.17,836.4,1,1107.0,653.0,981.0,531.0,1233.0,775.0,0.4353,22.64,80.91,71.98
370,12.33,AGREE,1,0.96,1081.71,652.21,141319.7,890.8,467.16,1272.63,837.27,1,1109.5,652.5,981.0,528.0,1238.0,777.0,0.4528,24.42,79.0,72.51
371,12.363,AGREE,1,0.9601,1083.72,652.73,142820.8,891.67,466.81,1275.77,838.65,1,1109.5,653.0,986.0,533.0,1233.0,773.0,0.4151,20.69,78.13,73.67
372,12.396,AGREE,1,0.9593,1085.16,654.13,143714.5,891.93,468.2,1278.39,840.07,1,1114.5,657.0,996.0,542.0,1233.0,772.0,0.3793,20.86,80.59,75.36
373,12.43,AGREE,1,0.9602,1087.19,656.31,144768.6,892.71,470.22,1281.67,842.41,1,1117.5,656.0,1001.0,543.0,1234.0,769.0,0.3637,23.58,78.11,76.94
374,12.463,AGREE,1,0.9523,1088.2,657.7,144887.4,893.55,471.62,1282.85,843.79,1,1119.0,656.5,1005.0,546.0,1233.0,767.0,0.3478,20.07,79.8,78.37
375,12.496,AGREE,1,0.9507,1085.83,658.72,144627.9,892.3,471.89,1279.37,845.54,1,1120.0,657.5,1006.0,547.0,1234.0,768.0,0.3484,18.31,81.36,78.52
376,12.53,AGREE,1,0.949,1084.64,659.04,144304.3,891.55,472.21,1277.73,845.87,1,1119.0,656.5,1005.0,546.0,1233.0,767.0,0.3492,16.59,80.49,78.33
377,12.563,AGREE,1,0.9486,1084.18,658.83,144052.4,891.14,472.27,1277.22,845.38,1,1119.5,657.5,1010.0,551.0,1229.0,764.0,0.3238,17.06,75.27,78.15
378,12.596,AGREE,1,0.9489,1083.78,658.17,144275.6,890.74,471.32,1276.82,845.01,1,1118.0,653.5,1006.0,545.0,1230.0,762.0,0.3369,17.94,75.96,78.27
379,12.63,AGREE,1,0.9477,1082.71,656.77,142275.8,891.11,471.13,1274.31,842.41,1,1117.5,655.5,1008.0,549.0,1227.0,762.0,0.3279,16.29,79.16,78.3
380,12.663,AGREE,1,0.9529,1082.42,655.2,143596.3,889.87,468.77,1274.98,841.64,1,1115.0,650.5,1003.0,542.0,1227.0,759.0,0.3385,21.59,78.53,78.49
381,12.696,AGREE,1,0.9525,1081.07,654.47,143572.9,888.35,468.23,1273.79,840.71,1,1115.0,650.5,1001.0,540.0,1229.0,761.0,0.351,21.68,80.41,78.61
382,12.73,AGREE,1,0.9534,1080.07,654.27,143499.1,887.0,468.47,1273.15,840.08,1,1114.0,651.5,1000.0,541.0,1228.0,762.0,0.3511,24.37,76.78,78.64
383,12.763,AGREE,1,0.9538,1079.46,654.3,143504.6,886.25,468.61,1272.67,839.99,1,1113.0,651.5,1001.0,543.0,1225.0,760.0,0.3387,24.35,80.64,78.69
384,12.796,AGREE,1,0.9532,1078.95,654.12,143192.2,886.05,468.54,1271.85,839.7,1,1112.0,651.5,998.0,541.0,1226.0,762.0,0.3519,24.39,79.72,78.89
385,12.83,AGREE,1,0.9554,1078.75,653.9,142938.7,885.98,468.53,1271.53,839.27,1,1112.0,651.5,998.0,541.0,1226.0,762.0,0.3525,21.57,81.35,79.03
386,12.863,AGREE,1,0.9555,1078.49,653.5,142249.7,886.16,468.6,1270.82,838.4,1,1111.0,650.5,997.0,540.0,1225.0,761.0,0.3542,20.45,83.67,79.19
387,12.896,AGREE,1,0.9554,1078.0,653.19,142088.3,885.74,468.43,1270.26,837.94,1,1110.0,649.5,996.0,539.0,1224.0,760.0,0.3546,21.88,80.86,79.29
388,12.93,AGREE,1,0.9538,1077.31,652.78,142086.9,884.69,468.36,1269.93,837.19,1,1110.0,649.5,996.0,539.0,1224.0,760.0,0.3546,22.19,81.94,79.36
389,12.963,AGREE,1,0.9547,1077.25,652.97,142533.3,884.27,468.32,1270.23,837.61,1,1110.0,649.5,996.0,539.0,1224.0,760.0,0.3535,21.52,80.42,79.17
390,12.996,AGREE,1,0.9511,1077.45,653.5,142292.3,884.95,468.71,1269.95,838.3,1,1111.0,651.5,999.0,543.0,1223.0,760.0,0.3416,18.02,82.38,79.09
391,13.03,AGREE,1,0.95,1078.48,654.15,142820.7,885.91,468.73,1271.04,839.56,1,1112.0,651.5,1000.0,543.0,1224.0,760.0,0.3403,17.35,76.29,79.09
392,13.063,AGREE,1,0.9503,1078.86,654.08,143123.0,886.06,468.5,1271.67,839.66,1,1112.5,652.5,1003.0,546.0,1222.0,759.0,0.3259,19.28,69.99,79.04
393,13.096,AGREE,1,0.9538,1079.04,654.75,143356.5,886.17,468.92,1271.91,840.57,1,1112.5,651.5,1003.0,545.0,1222.0,758.0,0.3254,21.59,73.38,79.01
394,13.13,AGREE,1,0.9524,1079.28,654.94,143431.8,886.46,468.98,1272.1,840.9,1,1114.0,651.5,1002.0,543.0,1226.0,760.0,0.3389,16.43,76.6,79.01
395,13.163,AGREE,1,0.9496,1079.48,655.27,143969.8,886.43,468.83,1272.53,841.71,1,1115.0,652.5,1003.0,544.0,1227.0,761.0,0.3376,24.23,78.05,79.01
396,13.196,AGREE,1,0.9524,1078.91,655.53,142709.4,887.55,469.08,1270.27,841.97,1,1115.5,652.5,1006.0,546.0,1225.0,759.0,0.3269,21.4,77.1,78.83
397,13.23,AGREE,1,0.9508,1081.02,657.1,144832.3,887.41,470.09,1274.63,844.11,1,1115.5,652.5,1006.0,546.0,1225.0,759.0,0.3221,17.84,78.67,78.88
398,13.263,AGREE,1,0.9467,1081.69,658.0,144573.6,888.36,471.05,1275.02,844.95,1,1116.5,653.5,1007.0,547.0,1226.0,760.0,0.3227,21.47,79.32,78.77
399,13.296,AGREE,1,0.9504,1083.17,658.13,144408.7,890.24,471.0,1276.09,845.27,1,1117.5,653.5,1008.0,547.0,1227.0,760.0,0.323,24.29,78.69,78.76
400,13.329,AGREE,1,0.9492,1083.53,658.3,144362.9,890.6,471.24,1276.45,845.37,1,1118.5,653.5,1009.0,547.0,1228.0,760.0,0.3231,24.72,82.69,78.82
401,13.363,AGREE,1,0.9493,1084.54,657.58,144080.7,891.47,471.01,1277.6,844.16,1,1120.5,653.5,1011.0,547.0,1230.0,760.0,0.3238,25.13,83.58,78.89
402,13.396,AGREE,1,0.951,1084.32,657.31,144095.6,891.24,470.73,1277.4,843.88,1,1119.5,653.5,1010.0,547.0,1229.0,760.0,0.3237,24.97,82.14,78.93
403,13.429,AGREE,1,0.9545,1084.78,657.36,144023.1,891.47,471.1,1278.1,843.61,1,1121.0,653.5,1009.0,545.0,1233.0,762.0,0.3375,25.15,80.29,78.95
404,13.463,AGREE,1,0.9544,1085.83,657.13,143755.7,892.63,471.11,1279.04,843.15,1,1122.0,654.5,1010.0,546.0,1234.0,763.0,0.3381,25.16,81.4,78.98
405,13.496,AGREE,1,0.954,1086.44,657.06,143534.6,893.44,471.14,1279.45,842.98,1,1123.0,653.5,1011.0,545.0,1235.0,762.0,0.3387,21.32,80.97,79.0
406,13.529,AGREE,1,0.9568,1087.01,656.31,143376.6,893.77,470.82,1280.26,841.8,1,1123.0,654.5,1011.0,546.0,1235.0,763.0,0.339,21.31,78.82,79.03
407,13.563,AGREE,1,0.9585,1087.04,655.48,142641.7,894.21,470.54,1279.86,840.41,1,1121.0,651.5,1009.0,543.0,1233.0,760.0,0.3408,17.03,79.14,79.08
408,13.596,AGREE,1,0.9574,1086.24,654.11,142206.5,894.2,468.99,1278.28,839.24,1,1121.0,650.5,1009.0,542.0,1233.0,759.0,0.3418,20.77,77.2,79.21
409,13.629,AGREE,1,0.9575,1086.54,653.15,142272.0,894.48,467.95,1278.59,838.35,1,1122.0,650.5,1010.0,542.0,1234.0,759.0,0.3417,17.64,70.66,79.23
410,13.663,AGREE,1,0.9573,1087.45,652.6,143013.2,894.5,467.31,1280.41,837.9,1,1122.0,649.5,1010.0,541.0,1234.0,758.0,0.3399,16.56,71.92,79.21
411,13.696,AGREE,1,0.9575,1087.66,652.74,143540.5,894.36,467.09,1280.96,838.38,1,1123.0,649.5,1011.0,541.0,1235.0,758.0,0.3386,22.07,73.3,79.1
412,13.729,AGREE,1,0.959,1087.92,652.92,143717.4,894.54,467.12,1281.29,838.73,1,1123.0,648.5,1011.0,540.0,1235.0,757.0,0.3382,21.48,76.93,79.08
413,13.763,AGREE,1,0.9625,1088.56,653.03,142062.4,896.27,468.33,1280.84,837.74,1,1124.0,649.5,1012.0,541.0,1236.0,758.0,0.3422,21.3,32.29,65.79
414,13.796,AGREE,1,0.9607,1088.93,654.09,143543.5,895.26,468.8,1282.6,839.38,1,1125.0,650.5,1013.0,542.0,1237.0,759.0,0.3386,17.74,33.56,64.1
415,13.829,AGREE,1,0.9613,1089.66,656.19,144722.5,895.5,469.84,1283.81,842.54,1,1126.0,652.5,1012.0,542.0,1240.0,763.0,0.3482,21.74,37.1,63.91
416,13.863,AGREE,1,0.9606,1091.7,655.24,144702.0,897.7,468.77,1285.69,841.72,1,1126.0,652.5,1014.0,544.0,1238.0,761.0,0.3359,21.21,45.74,64.21
417,13.896,AGREE,1,0.9578,1090.95,655.43,144892.5,896.83,468.83,1285.07,842.04,1,1126.0,652.5,1014.0,544.0,1238.0,761.0,0.3355,21.5,48.54,64.81
418,13.929,AGREE,1,0.9598,1091.02,655.91,145046.5,897.06,468.96,1284.99,842.86,1,1126.0,652.5,1014.0,544.0,1238.0,761.0,0.3351,18.97,53.47,67.2
419,13.963,AGREE,1,0.9578,1091.22,655.78,145276.2,897.19,468.59,1285.24,842.97,1,1125.5,651.5,1016.0,545.0,1235.0,758.0,0.3211,21.73,57.07,69.19
420,13.996,AGREE,1,0.954,1089.79,655.98,145913.7,895.4,468.32,1284.18,843.63,1,1126.5,651.5,1019.0,547.0,1234.0,756.0,0.308,21.4,57.23,70.3
421,14.029,AGREE,1,0.9555,1089.74,655.64,145297.4,895.46,468.68,1284.02,842.61,1,1128.5,651.5,1019.0,545.0,1238.0,758.0,0.321,21.26,58.64,70.12
422,14.063,AGREE,1,0.9531,1090.06,656.07,145157.9,895.98,469.09,1284.14,843.05,1,1127.5,651.5,1018.0,545.0,1237.0,758.0,0.3214,20.96,63.21,71.16
423,14.096,AGREE,1,0.955,1090.35,655.76,145406.0,896.33,468.4,1284.37,843.12,1,1127.5,651.5,1018.0,545.0,1237.0,758.0,0.3208,21.51,61.45,71.4
424,14.129,AGREE,1,0.9545,1092.95,654.77,144997.2,899.02,467.85,1286.88,841.68,1,1128.5,651.5,1019.0,545.0,1238.0,758.0,0.3217,22.17,61.46,71.75
425,14.163,AGREE,1,0.9533,1093.43,654.9,144313.9,900.15,468.24,1286.71,841.57,1,1129.5,650.5,1022.0,546.0,1237.0,755.0,0.3114,21.58,62.33,71.4
426,14.196,AGREE,1,0.9524,1094.27,654.99,143771.1,901.6,468.44,1286.95,841.54,1,1130.5,650.5,1023.0,546.0,1238.0,755.0,0.3125,17.78,63.7,71.09
427,14.229,AGREE,1,0.954,1093.99,654.28,142846.1,901.82,468.45,1286.16,840.11,1,1131.5,650.5,1026.0,548.0,1237.0,753.0,0.3028,17.98,62.09,70.99
428,14.263,AGREE,1,0.9498,1094.21,654.77,143356.3,901.56,468.74,1286.86,840.8,1,1132.5,649.5,1027.0,547.0,1238.0,752.0,0.3017,21.6,62.55,70.31
429,14.296,DISAGREE,1,0.9497,1094.28,654.83,142983.8,901.83,469.09,1286.72,840.58,1,1132.5,648.5,1029.0,548.0,1236.0,749.0,0.291,22.92,62.23,69.82
430,14.329,DISAGREE,1,0.9524,1094.03,655.35,143182.2,901.45,469.47,1286.61,841.22,1,1133.0,648.5,1032.0,550.0,1234.0,747.0,0.2779,23.7,60.94,69.46
431,14.363,DISAGREE,1,0.9506,1094.38,654.9,142348.7,902.16,469.76,1286.6,840.03,1,1134.0,648.5,1033.0,550.0,1235.0,747.0,0.2796,23.7,63.19,73.0
432,14.396,DISAGREE,1,0.9523,1094.56,655.6,143076.4,901.98,469.87,1287.15,841.33,1,1135.5,648.5,1032.0,548.0,1239.0,749.0,0.2908,22.72,65.22,72.86
433,14.429,DISAGREE,1,0.9547,1094.67,655.34,143760.1,901.72,469.08,1287.62,841.61,1,1133.0,648.5,1032.0,550.0,1234.0,747.0,0.2768,19.1,67.84,75.72
434,14.462,DISAGREE,1,0.9574,1092.85,655.48,143996.3,899.87,468.94,1285.84,842.02,1,1134.0,647.5,1035.0,551.0,1233.0,744.0,0.2654,16.89,68.48,77.49
435,14.496,DISAGREE,1,0.9565,1094.71,654.58,142574.5,902.97,468.68,1286.45,840.47,1,1135.5,648.5,1032.0,548.0,1239.0,749.0,0.2918,21.69,69.83,78.13
436,14.529,DISAGREE,1,0.9622,1095.82,655.24,143202.3,903.37,469.21,1288.26,841.27,1,1134.0,648.5,1033.0,550.0,1235.0,747.0,0.2779,17.53,67.21,77.89
437,14.562,DISAGREE,1,0.9623,1097.42,655.74,143756.0,904.13,469.8,1290.7,841.67,1,1136.5,649.5,1033.0,549.0,1240.0,750.0,0.2894,19.65,69.17,77.28
438,14.596,DISAGREE,1,0.9627,1098.45,656.29,143718.1,905.15,470.41,1291.75,842.16,1,1136.5,649.5,1033.0,549.0,1240.0,750.0,0.2895,23.86,62.61,75.32
439,14.629,DISAGREE,1,0.9657,1098.1,655.96,144249.9,904.73,469.46,1291.47,842.45,1,1136.5,649.5,1033.0,549.0,1240.0,750.0,0.2884,23.13,59.68,73.83
440,14.662,DISAGREE,1,0.967,1097.71,655.67,144774.1,903.79,469.03,1291.63,842.31,1,1135.5,649.5,1030.0,547.0,1241.0,752.0,0.2988,22.2,53.98,72.11
441,14.696,DISAGREE,1,0.9665,1097.76,655.66,144996.3,903.73,468.84,1291.8,842.49,1,1136.5,649.5,1033.0,549.0,1240.0,750.0,0.287,21.45,53.46,71.07
